player_name,pitch_type,stuffGrade,nPitches
Caleb Thielbar,FF,55.633449160214525,1244
Caleb Thielbar,SL,52.46035871294292,683
Calvin Faucher,CU,63.68262689510896,60
Calvin Faucher,SI,49.42798764291239,179
Calvin Faucher,SL,60.36099740764282,192
Cam Bedrosian,FF,51.19426332561565,361
Cam Bedrosian,FS,45.23251551595875,119
Cam Bedrosian,SL,48.01302970899958,224
Cam Hill,CU,40.35230560860678,48
Cam Hill,FF,48.706904361277076,151
Cam Hill,SL,49.222062138563494,118
Cam Vieaux,CH,45.0514539657939,37
Cam Vieaux,FF,45.03383597407278,94
Cam Vieaux,SL,45.237793402491015,77
Camilo Doval,FC,57.993675129416,541
Camilo Doval,SI,54.141788973929266,293
Camilo Doval,SL,63.49074489630636,785
Carl Edwards Jr.,CH,44.94850814048387,97
Carl Edwards Jr.,CU,37.6033906140018,287
Carl Edwards Jr.,FF,56.83144755219568,794
Carlos Carrasco,CH,60.347594829126365,1152
Carlos Carrasco,CU,51.569064356202894,215
Carlos Carrasco,FF,43.91941587280394,1624
Carlos Carrasco,SI,50.865576639339494,453
Carlos Carrasco,SL,49.329539046830824,1071
Carlos Estevez,CH,51.79980967859401,396
Carlos Estevez,FF,49.12395609724032,1651
Carlos Estevez,SL,57.127603198359374,414
Carlos Hernandez,FF,55.108645618083415,1425
Carlos Hernandez,FS,53.69336212689121,274
Carlos Hernandez,KC,50.19217563691256,554
Carlos Hernandez,SL,55.21399743255702,428
Carlos Martinez,CH,48.43999343121945,280
Carlos Martinez,CU,34.26671890635299,19
Carlos Martinez,FC,42.37195216938936,322
Carlos Martinez,FF,34.73885193059774,540
Carlos Martinez,SI,44.5287643417099,249
Carlos Martinez,SL,41.797526434711415,422
Carlos Rodon,CH,50.31729440399545,361
Carlos Rodon,CU,45.58844800636426,209
Carlos Rodon,FF,58.684647860440904,3235
Carlos Rodon,SL,57.62538852640671,1593
Carlos Sanabria,FF,42.399892483187095,28
Carlos Sanabria,SL,50.5245438268071,19
Carson Fulmer,CH,46.71376282263029,111
Carson Fulmer,CU,46.87159836699516,111
Carson Fulmer,FC,54.34161362737776,133
Carson Fulmer,FF,44.241280675835455,283
Casey Lawrence,CH,44.1574665445446,85
Casey Lawrence,CU,33.10201432515353,18
Casey Lawrence,FF,48.73694454845086,65
Casey Lawrence,SI,44.125668659158826,33
Casey Lawrence,SL,55.37679199796891,90
Casey Mize,FC,46.86591387928302,122
Casey Mize,FF,43.67801327745166,968
Casey Mize,FS,55.1996817668372,472
Casey Mize,KC,46.87920180627756,236
Casey Mize,SI,50.07608551171263,740
Casey Mize,SL,50.996787528968596,751
Casey Sadler,CH,45.624736169068534,17
Casey Sadler,CU,51.53901164665641,350
Casey Sadler,FC,53.67387107528584,347
Casey Sadler,SI,48.26024874768736,316
Cesar Valdez,CH,37.369023094896825,816
Cesar Valdez,FF,36.011749554424995,90
Cesar Valdez,SI,45.703394746068604,114
Cesar Valdez,SL,35.78711818881241,43
Chad Green,CU,56.7540720679321,672
Chad Green,FF,60.82521307460951,1405
Chad Kuhl,CH,41.03127008006748,264
Chad Kuhl,FF,42.49437364453715,537
Chad Kuhl,KC,51.7635511923726,556
Chad Kuhl,SI,44.02033822970404,1418
Chad Kuhl,SL,52.89892859089529,1819
Chad Smith,SI,46.982547265264145,223
Chad Smith,SL,51.42643161290072,107
Chad Sobotka,FF,52.26173367828841,43
Chad Sobotka,SL,56.92859354452606,22
Chance Adams,CU,61.32592892707102,58
Chance Adams,FF,45.733909430650144,83
Charlie Barnes,CH,41.23094367112246,191
Charlie Barnes,CU,28.60059462398699,16
Charlie Barnes,SI,42.45997031440104,289
Charlie Barnes,SL,43.14547051420638,159
Charlie Morton,CH,54.59919179341512,435
Charlie Morton,CU,60.56910561753268,2689
Charlie Morton,FC,53.92623523914266,678
Charlie Morton,FF,45.20856462344994,2476
Charlie Morton,FS,52.80684531489086,14
Charlie Morton,SI,48.71268439312573,1015
Chase Anderson,CH,58.46474110278106,612
Chase Anderson,CU,37.055538275578414,233
Chase Anderson,FC,45.321548389598725,404
Chase Anderson,FF,42.90836070867555,656
Chase Anderson,SI,39.84997814815636,181
Chase Anderson,SL,43.088902020514944,99
Chase De Jong,CH,44.66797952066934,58
Chase De Jong,CU,43.82558949488909,487
Chase De Jong,FF,54.49383637709114,992
Chase De Jong,SL,52.196278528131934,550
Chase Silseth,CU,40.45476288744123,24
Chase Silseth,FF,48.25320947402446,201
Chase Silseth,FS,54.377482655708114,137
Chase Silseth,SI,44.712714207389524,31
Chase Silseth,SL,49.55712412505306,108
Chasen Shreve,FF,48.56440604470065,802
Chasen Shreve,FS,48.03876147534245,686
Chasen Shreve,SL,38.605978881352314,328
Chaz Roe,FC,54.24657769250903,30
Chaz Roe,FF,43.933071082464,15
Chaz Roe,SI,50.84090016689855,49
Chaz Roe,SL,65.30659654548498,96
Chi Chi Gonzalez,CH,45.94524506393628,264
Chi Chi Gonzalez,CU,47.685227552104486,128
Chi Chi Gonzalez,FC,47.68822739730663,203
Chi Chi Gonzalez,FF,47.68471668920228,1034
Chi Chi Gonzalez,SI,44.86286354588017,217
Chi Chi Gonzalez,SL,46.72720039583853,519
Chris Archer,CH,46.946443873110084,305
Chris Archer,CU,47.75313183831084,95
Chris Archer,FF,45.370886346826104,785
Chris Archer,SL,54.40871461306675,928
Chris Bassitt,CH,48.86995227744232,528
Chris Bassitt,CU,51.45892090827892,668
Chris Bassitt,FC,43.06468819815344,1199
Chris Bassitt,FF,37.65633006702523,1018
Chris Bassitt,SI,51.09621521220844,2275
Chris Bassitt,SL,46.98019043278737,761
Chris Devenski,CH,58.90771427928175,206
Chris Devenski,FF,45.88952979088158,189
Chris Devenski,KC,46.20049390475686,11
Chris Devenski,SL,50.688757733204746,71
Chris Ellis,CH,51.82682583809942,52
Chris Ellis,CU,46.760221869353444,65
Chris Ellis,FF,48.90272356435008,270
Chris Ellis,SL,52.045786376894334,178
Chris Flexen,CH,57.803457636191055,842
Chris Flexen,CU,44.60641695960105,527
Chris Flexen,FC,48.693513151472345,1635
Chris Flexen,FF,45.35142714312912,2092
Chris Flexen,SL,47.90449534285313,216
Chris Martin,CU,53.816673645526485,45
Chris Martin,FC,49.62207401587578,579
Chris Martin,FF,43.24565747037142,927
Chris Martin,FS,53.22659430541211,256
Chris Martin,SI,48.71183088465755,214
Chris Martin,SL,50.06298906656853,276
Chris Mazza,CH,51.73711637322966,35
Chris Mazza,FC,55.08976748758111,375
Chris Mazza,FF,36.0825983360495,125
Chris Mazza,SI,39.27975302318002,294
Chris Mazza,SL,45.16550926199338,322
Chris Paddack,CH,49.555643831729874,902
Chris Paddack,CU,36.80170138454546,370
Chris Paddack,FC,45.56160598535121,33
Chris Paddack,FF,48.2725744261369,1921
Chris Paddack,SL,39.246970043383165,14
Chris Rodriguez,CH,42.027512896418536,24
Chris Rodriguez,CU,55.89629374700745,122
Chris Rodriguez,FF,37.9460840946115,12
Chris Rodriguez,SI,50.62536269777686,316
Chris Rodriguez,SL,50.16908662368281,28
Chris Rusin,FC,41.78356705300234,21
Chris Rusin,SI,44.22808824552342,25
Chris Sale,CH,54.72489424322969,170
Chris Sale,FF,46.593523384270526,475
Chris Sale,SI,52.996673349484055,38
Chris Sale,SL,40.58700806567798,329
Chris Stratton,CH,50.20859408499159,305
Chris Stratton,CU,63.31047673985646,758
Chris Stratton,FF,51.14722991966033,1388
Chris Stratton,SI,49.372316676275524,23
Chris Stratton,SL,48.681980891240656,545
Cionel Perez,CH,49.46117416092488,39
Cionel Perez,FF,52.97841461280171,778
Cionel Perez,SI,50.84544885636107,150
Cionel Perez,SL,60.36002236021957,537
Clarke Schmidt,CH,45.11344231767623,70
Clarke Schmidt,FF,46.49922896707257,207
Clarke Schmidt,KC,64.20520990184463,259
Clarke Schmidt,SI,52.43145822740773,301
Clarke Schmidt,SL,57.87562356065792,407
Clay Holmes,CU,51.22642271435017,163
Clay Holmes,SI,54.98235014289498,1540
Clay Holmes,SL,60.23816604463964,517
Clayton Kershaw,CH,45.41228316305966,24
Clayton Kershaw,CU,46.77110809721854,795
Clayton Kershaw,FF,58.500611192891114,1941
Clayton Kershaw,SL,53.69778367433015,2187
Codi Heuer,CH,53.79117992293416,257
Codi Heuer,FF,57.050257439257976,856
Codi Heuer,SL,54.7290151938991,343
Cody Carroll,FF,58.5706018886261,66
Cody Carroll,SL,49.543900653527125,16
Cody Morris,CH,54.20388477158925,71
Cody Morris,CU,35.68200372571637,30
Cody Morris,FC,50.04576332732507,135
Cody Morris,FF,52.11509417540899,188
Cody Ponce,CH,44.79568454779292,83
Cody Ponce,CU,45.55034361043102,189
Cody Ponce,FC,47.02943809854283,205
Cody Ponce,FF,46.88485985167303,404
Cody Ponce,SI,51.69904704933507,24
Cody Ponce,SL,48.36701521477543,103
Cody Poteet,CH,53.889010616731255,271
Cody Poteet,CU,53.41260923797546,89
Cody Poteet,FF,46.68984411155509,387
Cody Poteet,SI,48.87103890442465,49
Cody Poteet,SL,53.462051101628795,200
Cody Reed,CH,46.53468435168579,19
Cody Reed,FF,40.27254146952976,70
Cody Reed,SI,53.60358601687103,127
Cody Reed,SL,52.0937706896113,177
Cody Sedlock,CH,40.232562803674554,28
Cody Sedlock,FF,43.655698960791945,31
Cody Sedlock,SL,42.45145494970439,11
Cody Stashak,CH,39.79990181096064,22
Cody Stashak,FF,49.82994105322873,384
Cody Stashak,SL,45.62886628635149,377
Cole Hamels,CH,41.898765733170585,15
Cole Hamels,FC,41.575672216262504,16
Cole Irvin,CH,44.733568435786026,1101
Cole Irvin,CU,42.43424439186708,634
Cole Irvin,FC,40.501426144883126,55
Cole Irvin,FF,40.165415649622226,2068
Cole Irvin,SI,43.42835445730208,1141
Cole Irvin,SL,43.52090675952798,429
Cole Ragans,CH,60.77577763928745,232
Cole Ragans,CU,38.74265444300372,44
Cole Ragans,FC,49.82441634293338,116
Cole Ragans,FF,49.31632504087349,314
Cole Sands,CH,34.78589342722886,13
Cole Sands,CU,44.5238578090246,137
Cole Sands,FC,41.69016181457179,45
Cole Sands,FF,39.692109676571356,303
Cole Sands,FS,39.47479631343624,104
Cole Sulser,CH,51.72073333606661,702
Cole Sulser,CU,44.488846925699534,32
Cole Sulser,FF,50.77545096830117,1091
Cole Sulser,SL,46.22997644896389,276
Cole Waites,FF,57.356144810779135,73
Cole Waites,SL,51.34787961848363,31
Colin Holderman,FC,51.42934899112667,33
Colin Holderman,FF,39.41007943803599,16
Colin Holderman,SI,53.12564511916571,202
Colin Holderman,SL,57.747725051371035,173
Colin Poche,CU,53.26791765839517,210
Colin Poche,FF,63.67657971663067,755
Colin Rea,CU,42.20785819895177,67
Colin Rea,FC,46.01742502238808,80
Colin Rea,FF,42.319113516095605,138
Colin Rea,FS,40.920275535376334,41
Colin Rea,SI,41.605373115867806,41
Collin McHugh,CU,46.00510920664298,59
Collin McHugh,FC,57.63190936529237,895
Collin McHugh,FF,39.004797886752506,128
Collin McHugh,SL,61.51419555521377,1124
Collin Snider,CH,51.29183880068329,11
Collin Snider,SI,49.45316860340891,284
Collin Snider,SL,60.56847040298104,289
Collin Wiles,CU,45.2466404508553,19
Collin Wiles,FC,49.48157530537342,64
Collin Wiles,FF,29.39140479131173,24
Collin Wiles,SI,44.90295713963374,27
Collin Wiles,SL,43.876714382171194,15
Colten Brewer,CU,49.13538487220588,155
Colten Brewer,FC,52.868846128021964,239
Colten Brewer,SL,49.57624080064984,112
Conner Greene,CH,52.304733620048935,40
Conner Greene,CU,47.06955993305303,53
Conner Greene,FF,51.45985287545092,158
Conner Greene,SI,48.68015994448127,57
Conner Greene,SL,54.34987977216495,139
Conner Menez,CU,38.74506693371357,42
Conner Menez,FF,45.01186372043771,185
Conner Menez,SL,40.88423665161183,206
Connor Brogdon,CH,55.86138339355214,819
Connor Brogdon,FC,54.895252936161505,457
Connor Brogdon,FF,55.332385341658174,821
Connor Overton,CH,45.785575311753185,154
Connor Overton,CU,42.38921170724201,72
Connor Overton,FF,43.542315894876836,206
Connor Overton,SI,44.598420571489,164
Connor Overton,SL,48.900462869418156,143
Connor Sadzeck,FF,45.30398241366569,11
Connor Sadzeck,SL,48.29523363636747,33
Connor Seabold,CH,38.19503494298286,81
Connor Seabold,CU,38.53478505139005,26
Connor Seabold,FF,43.02071842136388,224
Connor Seabold,SL,47.33421017215435,82
Cooper Criswell,SI,43.78097869885062,45
Cooper Criswell,SL,48.13064099081341,30
Corbin Burnes,CH,49.10620365842325,691
Corbin Burnes,CU,59.72082080780286,1181
Corbin Burnes,FC,57.443069345370326,3530
Corbin Burnes,FF,52.01710337427083,82
Corbin Burnes,SI,52.31303126899881,790
Corbin Burnes,SL,58.5382206620819,683
Corbin Martin,CH,56.283013381030806,121
Corbin Martin,CU,48.40458720596795,114
Corbin Martin,FF,47.37620320702155,454
Corbin Martin,SL,46.95671704519965,81
Corey Kluber,CH,44.251343927004655,462
Corey Kluber,CU,55.795486405962905,1146
Corey Kluber,FC,53.97996279427869,1284
Corey Kluber,FF,38.32494762871935,106
Corey Kluber,SI,46.20039042797979,1069
Corey Knebel,FF,55.12880321150741,1016
Corey Knebel,KC,47.3245743557917,512
Corey Knebel,SL,60.64914310693757,24
Corey Oswalt,CH,51.30739372238854,84
Corey Oswalt,FF,46.69870099408009,195
Corey Oswalt,SI,48.23366073571167,12
Corey Oswalt,SL,43.97893795126696,84
Cory Abbott,CH,39.833572610263815,22
Cory Abbott,CU,49.354873609811364,58
Cory Abbott,FF,51.35088809297666,636
Cory Abbott,KC,46.81414402618959,186
Cory Abbott,SL,44.12589016225476,290
Cory Gearrin,SI,40.62494932743062,11
Craig Kimbrel,FF,56.62152027875009,1562
Craig Kimbrel,KC,60.74793551423962,874
Craig Stammen,CH,38.56365926108251,32
Craig Stammen,FC,48.589393506091604,576
Craig Stammen,FF,43.80587865447761,34
Craig Stammen,KC,43.63470387669886,517
Craig Stammen,SI,51.880539892968244,1288
Craig Stammen,SL,42.01264810410245,89
Cristian Javier,CH,46.5730175328042,276
Cristian Javier,FF,51.23080300411985,3555
Cristian Javier,KC,51.46159948127361,404
Cristian Javier,SL,54.308054496107864,1582
Cristofer Ogando,SI,44.22720541841909,29
Cristofer Ogando,SL,47.724458967983615,40
Cristopher Sanchez,CH,59.40484505732969,178
Cristopher Sanchez,SI,55.368943181156766,537
Cristopher Sanchez,SL,49.704040565934456,158
Cy Sneed,CU,40.461350703351854,50
Cy Sneed,FC,54.61833444008986,231
Cy Sneed,SL,51.80888756257264,47
DJ Johnson,CH,50.09715648510903,11
DJ Johnson,CU,52.31953932662983,20
DJ Johnson,FF,57.67021800291072,41
DL Hall,CH,55.49046508707543,55
DL Hall,CU,48.964575636444756,16
DL Hall,FF,54.72721789987189,140
DL Hall,SL,48.00500788567344,58
Dakota Bacus,CU,50.00485868998203,12
Dakota Bacus,SI,45.17768413301019,77
Dakota Bacus,SL,46.79644159021546,135
Dakota Hudson,CH,39.30025546400431,115
Dakota Hudson,CU,42.73585850724519,444
Dakota Hudson,FF,39.950263050479876,625
Dakota Hudson,SI,46.968801573059295,1090
Dakota Hudson,SL,41.94377685142955,776
Dallas Keuchel,CH,52.46758934129233,1380
Dallas Keuchel,FC,41.28851120889992,1184
Dallas Keuchel,FF,30.37855478520951,156
Dallas Keuchel,SI,48.495968479554236,1890
Dallas Keuchel,SL,42.43962230041496,364
Damon Jones,FF,49.38950942824007,74
Damon Jones,SL,55.947419645245944,40
Dan Altavilla,FF,51.57566363244616,208
Dan Altavilla,SL,51.45046939417045,221
Dan Winkler,CU,48.216154534907986,89
Dan Winkler,FC,55.62668488624082,715
Dan Winkler,FF,48.1627902540137,238
Dan Winkler,SI,41.62729699090267,83
Dane Dunning,CH,42.19185453019589,824
Dane Dunning,FC,42.25110632091509,454
Dane Dunning,FF,39.159657048904315,116
Dane Dunning,KC,34.548134091616014,120
Dane Dunning,SI,47.11487755882223,2258
Dane Dunning,SL,32.34378112147426,1261
Daniel Bard,CH,55.32350657503011,140
Daniel Bard,FF,55.23125981529461,613
Daniel Bard,SI,56.983669161090724,730
Daniel Bard,SL,65.70299463729086,1100
Daniel Camarena,CH,38.75859581429793,11
Daniel Camarena,CU,39.28724195692759,19
Daniel Camarena,FF,37.370366500615255,34
Daniel Camarena,SI,45.20038186011039,58
Daniel Camarena,SL,42.94091355139563,52
Daniel Castano,CH,43.21058521890511,234
Daniel Castano,FC,52.98871675724462,239
Daniel Castano,FF,44.880422101008875,401
Daniel Castano,SI,40.53914102606528,152
Daniel Castano,SL,42.9072150412426,418
Daniel Duarte,FF,47.91542100339819,40
Daniel Duarte,SL,69.00698921813398,32
Daniel Hudson,CH,55.75199794754608,59
Daniel Hudson,FF,58.583619661839585,1088
Daniel Hudson,SI,54.77740137691993,12
Daniel Hudson,SL,60.65763942830235,481
Daniel Lynch,CH,47.36515992020969,648
Daniel Lynch,FF,46.12974072661152,1561
Daniel Lynch,KC,48.235604694180424,158
Daniel Lynch,SI,44.997593018551065,224
Daniel Lynch,SL,50.80621035272591,1099
Daniel Mengden,CH,44.50489317637312,55
Daniel Mengden,CU,40.919815051496336,43
Daniel Mengden,FC,43.598094094420055,106
Daniel Mengden,FF,47.104382537826545,156
Daniel Norris,CH,51.75255984644227,724
Daniel Norris,CU,30.072554754805136,16
Daniel Norris,FF,47.580590692450244,1044
Daniel Norris,SI,46.32918947309516,79
Daniel Norris,SL,46.54751526520959,609
Daniel Ponce de Leon,CH,51.75658515808977,105
Daniel Ponce de Leon,CU,41.684957577314904,168
Daniel Ponce de Leon,FC,45.715537633801425,152
Daniel Ponce de Leon,FF,48.759226980421246,898
Daniel Zamora,FF,46.87366267000683,14
Daniel Zamora,SL,47.32942736023115,51
Danny Coulombe,CH,62.62881062399021,45
Danny Coulombe,CU,41.49989240227319,195
Danny Coulombe,FF,48.614361678330354,229
Danny Coulombe,SI,46.1859374328246,59
Danny Coulombe,SL,44.34647160838806,307
Danny Duffy,CH,54.99426355333781,299
Danny Duffy,CU,41.76778962833226,242
Danny Duffy,FF,52.836726638627695,801
Danny Duffy,SI,44.751726479386974,264
Danny Duffy,SL,52.35705134232557,346
Danny Young,SI,51.46993820516025,52
Danny Young,SL,39.96110455984298,71
Dany Jimenez,FF,50.36889191199599,223
Dany Jimenez,SL,54.56075838084208,350
Darien Nunez,CH,54.87848188284382,60
Darien Nunez,FF,48.11239274265853,58
Darren McCaughan,CH,40.84781999379347,22
Darren McCaughan,FF,33.35948321580634,13
Darren McCaughan,SI,45.07443604852961,66
Darren McCaughan,SL,34.01544150837594,46
Darren O'Day,FF,55.10141584825617,397
Darren O'Day,SI,59.878149545401286,77
Darren O'Day,SL,40.922473529935296,422
Darwinzon Hernandez,CU,48.692975949530684,73
Darwinzon Hernandez,FF,49.74274402026532,806
Darwinzon Hernandez,SL,50.318972783570146,252
Daulton Jefferies,CH,42.4598257719154,166
Daulton Jefferies,CU,39.379676369014625,109
Daulton Jefferies,FC,40.32901513614382,166
Daulton Jefferies,FF,40.333468678977205,123
Daulton Jefferies,SI,47.149260997011886,318
Dauri Moreta,CH,43.514473726205615,131
Dauri Moreta,FF,51.416825814192485,235
Dauri Moreta,SI,51.553747273657166,163
Dauri Moreta,SL,52.97717465503039,166
David Bednar,CU,45.0638467679407,484
David Bednar,FF,54.6618711277947,1039
David Bednar,FS,57.66695692074882,364
David Hale,CH,45.2089586135606,200
David Hale,CU,39.55368812561282,137
David Hale,FF,43.95917643330924,340
David Hale,SI,49.02193982051578,65
David Hess,CH,35.34284545551873,22
David Hess,FF,41.42473537740227,291
David Hess,SL,41.896725527017566,167
David McKay,CU,51.365229402634384,38
David McKay,SI,47.31482167447534,93
David McKay,SL,55.964675292449364,15
David Paulino,CU,46.68607218397474,11
David Paulino,FF,40.99315801304398,21
David Peterson,CH,51.459687642864345,661
David Peterson,CU,42.56375211337544,121
David Peterson,FF,42.754437546478044,1382
David Peterson,SI,46.572828617832194,698
David Peterson,SL,45.86638875490096,1051
David Phelps,CH,48.510230073327705,113
David Phelps,FC,45.64142285062807,513
David Phelps,FF,45.39374763762278,542
David Phelps,KC,47.35788760825502,529
David Phelps,SI,43.05227424293665,290
David Price,CH,42.64961404575692,381
David Price,FC,37.12333595767402,357
David Price,FF,39.29909310169793,486
David Price,KC,35.42301612056238,51
David Price,SI,47.54839029778443,575
David Robertson,FC,60.353090850547595,788
David Robertson,KC,55.75478914096361,397
David Robertson,SL,50.66266546819827,290
Davis Martin,CH,48.48847344008967,113
Davis Martin,CU,44.12229972208837,110
Davis Martin,FF,47.170730175288895,482
Davis Martin,SL,53.498876242058266,337
Dean Kremer,CH,52.47187438053216,387
Dean Kremer,CU,39.07375306966108,497
Dean Kremer,FC,49.81401749224305,901
Dean Kremer,FF,46.49501624686161,1358
Dean Kremer,SI,42.10937510482234,200
Deivi Garcia,CH,54.11328315586897,124
Deivi Garcia,CU,41.319700849317755,112
Deivi Garcia,FF,48.40644461275932,393
Deivi Garcia,SL,49.51736402806318,81
Dellin Betances,FF,45.99759638193862,130
Dellin Betances,KC,50.739286349448676,104
Dellin Betances,SL,50.34765194709163,24
Demarcus Evans,CU,46.913722070902644,93
Demarcus Evans,FC,46.248913788395605,132
Demarcus Evans,FF,61.07162785434621,351
Dennis Santana,CH,52.34451983868836,362
Dennis Santana,CU,50.83184472350273,23
Dennis Santana,FF,49.79325670792338,141
Dennis Santana,SI,54.413352102444286,867
Dennis Santana,SL,55.57555640692602,792
Denyi Reyes,CH,42.32141967309914,18
Denyi Reyes,CU,42.841375696994184,11
Denyi Reyes,FF,44.645944127917964,51
Denyi Reyes,SL,42.644095483523415,37
Deolis Guerra,CH,53.53851160786255,395
Deolis Guerra,CU,38.27185701123316,117
Deolis Guerra,FF,51.22191547403833,461
Deolis Guerra,SI,51.796240282975305,99
Deolis Guerra,SL,45.78349711466749,166
Dereck Rodriguez,CU,41.91120087261833,45
Dereck Rodriguez,FC,49.84203752301501,47
Dereck Rodriguez,FF,45.56743605027203,86
Derek Holland,CH,43.460037593334874,195
Derek Holland,FF,44.023440026022314,105
Derek Holland,KC,43.034607323166725,550
Derek Holland,SI,52.16443271735312,703
Derek Law,CH,47.81227664634924,21
Derek Law,CU,42.74026766290665,72
Derek Law,FC,54.27117466021075,174
Derek Law,FF,40.984111317053284,94
Derek Law,SI,41.66344317092894,68
Derek Law,SL,50.93082755162342,201
Devin Smeltzer,CH,47.78112610313519,402
Devin Smeltzer,CU,46.9205271806378,233
Devin Smeltzer,FC,35.15761152010288,109
Devin Smeltzer,FF,45.73440584213875,552
Devin Smeltzer,SL,42.14409656856118,127
Devin Williams,CH,74.73730855435241,1465
Devin Williams,FC,54.665757790433375,74
Devin Williams,FF,54.61891139222657,922
Devin Williams,SI,62.78645482470945,15
Diego Castillo,FA,31.458043746772947,25
Diego Castillo,FF,30.981172552868752,107
Diego Castillo,SI,47.340880054365705,724
Diego Castillo,SL,50.25186021268949,1509
Dietrich Enns,FC,52.80040461697568,133
Dietrich Enns,FF,54.73903664937232,211
Dillon Maples,CU,68.17616122653911,78
Dillon Maples,FF,51.058295755673484,207
Dillon Maples,SI,48.648930576122744,125
Dillon Maples,SL,66.36156979629332,236
Dillon Peters,CH,37.20227461462864,326
Dillon Peters,CU,50.46457607296871,190
Dillon Peters,FF,48.558569536635154,351
Dillon Peters,SI,48.85335574694808,274
Dillon Peters,SL,42.72915405726686,83
Dillon Tate,CH,46.76933442102,470
Dillon Tate,FC,54.79576950777075,329
Dillon Tate,FF,36.793556214992144,86
Dillon Tate,SI,45.29690620178931,1280
Dillon Tate,SL,49.48408953812547,277
Dinelson Lamet,CH,50.22791383119388,14
Dinelson Lamet,FF,52.367031321574736,1024
Dinelson Lamet,SI,53.75655303678797,128
Dinelson Lamet,SL,58.653359862362436,1287
Domingo Acevedo,CH,44.78681549956811,250
Domingo Acevedo,FF,42.10068488533608,510
Domingo Acevedo,SI,44.102915156657055,13
Domingo Acevedo,SL,33.170458460224694,388
Domingo German,CH,54.66960360354498,637
Domingo German,CU,47.274035663175376,982
Domingo German,FF,51.123097854819946,768
Domingo German,SI,50.36826811719389,390
Domingo Tapia,CH,46.98550217147011,93
Domingo Tapia,FC,57.003473650654875,11
Domingo Tapia,FF,55.50191939915473,212
Domingo Tapia,SI,56.24259661217469,501
Domingo Tapia,SL,59.64124117048471,180
Dominic Leone,FC,52.21993338151439,541
Dominic Leone,FF,47.21777904069051,836
Dominic Leone,SI,46.14493527635624,21
Dominic Leone,SL,51.36202877329684,630
Dovydas Neverauskas,CU,56.12051044422717,102
Dovydas Neverauskas,FC,48.521125560557046,80
Dovydas Neverauskas,FF,50.4816423972734,179
Drew Anderson,CH,47.246883527482225,58
Drew Anderson,CU,39.5926685193048,62
Drew Anderson,FF,44.37818663056806,208
Drew Anderson,SL,49.179520117523666,73
Drew Carlton,CH,31.286828181173597,31
Drew Carlton,FF,36.14402419096042,73
Drew Carlton,SI,37.33667297908724,44
Drew Carlton,SL,36.14658759024642,44
Drew Hutchison,CH,40.82625228708353,219
Drew Hutchison,FF,46.06944670606827,882
Drew Hutchison,SI,38.14746241563134,223
Drew Hutchison,SL,51.87313258965634,774
Drew Pomeranz,FF,62.50078330412079,635
Drew Pomeranz,KC,47.842953107912265,198
Drew Rasmussen,CH,47.785757085164,40
Drew Rasmussen,CU,41.55238574155179,165
Drew Rasmussen,FC,55.74111037241481,759
Drew Rasmussen,FF,56.27345573553891,1840
Drew Rasmussen,SI,47.72087929562368,106
Drew Rasmussen,SL,54.199563249137285,975
Drew Smith,CH,48.70302130043626,86
Drew Smith,CU,49.48352148374975,109
Drew Smith,FC,52.64465469495141,226
Drew Smith,FF,55.1318375568726,790
Drew Smith,SI,48.698854266355845,28
Drew Smith,SL,56.05800533399713,280
Drew Smyly,FC,38.69629671895747,703
Drew Smyly,KC,46.75107980659333,1893
Drew Smyly,SI,47.99088418783065,1863
Drew Steckenrider,CH,47.132266338393656,227
Drew Steckenrider,CU,47.464949741040456,208
Drew Steckenrider,FF,52.350837882836856,849
Drew VerHagen,CH,50.664543504869656,78
Drew VerHagen,CU,41.8630565029601,63
Drew VerHagen,FC,43.8456118172693,23
Drew VerHagen,FF,50.006590329748704,98
Drew VerHagen,SI,48.18760056719952,111
Drew VerHagen,SL,56.92047020966309,98
Drey Jameson,CH,46.05738615867512,31
Drey Jameson,CU,42.7074277423331,16
Drey Jameson,FF,45.35733395417316,127
Drey Jameson,SI,43.28042625784671,103
Drey Jameson,SL,54.397117969679286,92
Duane Underwood Jr.,CH,44.92606314241115,672
Duane Underwood Jr.,CU,44.945383053214634,548
Duane Underwood Jr.,FC,46.58547644150442,315
Duane Underwood Jr.,FF,44.45598197519065,715
Duane Underwood Jr.,SI,46.39159925969802,430
Duane Underwood Jr.,SL,44.67346818595754,12
Dusten Knight,CH,60.06363024089302,166
Dusten Knight,CU,43.28600185071464,79
Dusten Knight,FC,48.34873574980482,81
Dusten Knight,FF,46.05606679725919,131
Dustin May,CH,52.99342172361563,72
Dustin May,CU,69.43784848395893,352
Dustin May,FC,53.9114136034153,429
Dustin May,FF,55.943887613686826,241
Dustin May,SI,59.116887271384684,803
Dylan Bundy,CH,49.11536743674594,821
Dylan Bundy,CU,39.95185336181496,557
Dylan Bundy,FF,53.24124200778703,1724
Dylan Bundy,SI,41.37809866205071,498
Dylan Bundy,SL,42.61996332551923,1098
Dylan Cease,CH,50.35196929193633,431
Dylan Cease,FF,61.741471565162044,3159
Dylan Cease,KC,47.08165540425664,988
Dylan Cease,SI,58.19891486272186,30
Dylan Cease,SL,66.15002529153877,2590
Dylan Coleman,FF,54.153802735269196,744
Dylan Coleman,SI,56.15856838725879,20
Dylan Coleman,SL,58.74614425404472,566
